ID,bstatus,trans_cf_td,trans_ca_cl,trans_re_ta,trans_ni_ta,trans_td_ta,trans_s_ta,trans_wc_ta,trans_wc_s,trans_c_cl,trans_cl_e,trans_in_s,trans_mve_td
9073,0,1.369182197,0.23932626,6.279740084,7.937021728,0.137845311,0.404448132,6.642181507,1.615488288,0.059253318,5.751556298,0.484051337,5.64E-04
9077,0,1.369029494,0.08398758,6.248291317,7.89624417,0.219647572,0.020165166,6.594902412,1.607514759,0.140569412,5.751779502,0.664651126,1.10E-04
9082,0,1.369152046,0.163037913,6.264442207,7.933056539,0.287545563,0.219768077,6.627301403,1.615523027,0.083749955,5.752656161,0.493358352,1.33E-04
9084,0,1.369164939,0.262344852,6.258550425,7.936994221,0.17233919,0.454975826,6.65511628,1.615499879,0.086135545,5.751716897,0.478858201,1.29E-04
9085,0,1.369196105,0.356749033,6.273841212,7.942073752,0.180745262,0.445879721,6.650493841,1.615493339,0.066496679,5.751255539,0.482044187,2.92E-04
9104,0,1.369271336,0.279629444,6.260752382,7.955983583,0.114698431,0.414989175,6.664328062,1.615537989,0.109887973,5.751664626,0.484188841,0.003637827
9107,0,1.369196319,0.122554641,6.264550351,7.934567589,0.084303627,0.290122372,6.60737376,1.615402084,0.139459502,5.751485945,0.47339293,4.90E-04
9109,0,1.369159084,0.08280849,6.26762968,7.936185834,0.355804303,0.250136447,6.595539005,1.615342745,0.063467734,5.753077803,0.47547053,2.93E-05
9113,0,1.369074504,0.087256841,6.239330634,7.880642416,0.278509977,0.481094797,6.568007953,1.615327823,0.042226163,5.743487245,0.477300922,2.68E-04
9118,0,1.36916062,0.129863224,6.264294301,7.933666971,0.246709663,0.469085197,6.609543481,1.615405599,0.049360438,5.752257803,0.476322374,8.29E-05
9124,0,1.36918022,0.286849694,6.267764209,7.935177139,0.183146915,0.163487012,6.619082015,1.615508648,0.055668555,5.751076869,0.475641751,9.99E-05
9126,0,1.369444619,0.287861102,6.269739556,7.950096579,0.050801047,0.341948518,6.652797224,1.615548414,0.042684829,5.751363687,0.475320353,0.006322748
9131,0,1.368669448,0.221970082,6.215202179,7.881048117,0.072819281,0.141211525,6.646624861,1.615831646,0.087502211,5.752080902,0.519801887,4.90E-04
9132,0,1.36874487,0.127868597,6.227852029,7.871151724,0.104888607,0.508779504,6.609097099,1.615404207,0.044608084,5.751987704,0.477466598,6.23E-04
9137,0,1.369154079,0.084279408,6.227097585,7.934616504,0.600597984,0.41176905,6.578485877,1.615331863,0.044069587,5.749550046,0.481990344,7.84E-06
9142,0,1.369170516,0.239856049,6.264246722,7.934922077,0.178149693,0.349644229,6.627296033,1.615463833,0.132297726,5.751839504,0.478853259,1.08E-04
9150,0,1.369201558,0.144420159,6.274922382,7.935529688,0.117022068,0.141395972,6.60984631,1.615431179,0.046155807,5.751235974,0.477568896,3.93E-04
9160,0,1.365152104,0.127450644,5.964141192,7.756699777,0.0361299,0.072338796,6.610574303,1.615495081,0.068094392,5.752765153,0.626248815,0.0151216
9163,0,1.369196794,0.21107106,6.27324619,7.938536916,0.146757686,0.552359666,6.64203396,1.615452361,0.055449329,5.751955068,0.476897819,2.07E-04
9169,0,1.369157372,0.174120185,6.273278793,7.935164434,0.283901902,0.403377844,6.636840786,1.61547526,0.061716121,5.752697944,0.492286919,7.66E-05
9170,0,1.369132368,0.104118338,5.902114282,7.922009822,0.32022168,0.470297883,6.589337047,1.615366311,0.041819334,5.749586297,0.481608262,8.78E-05
9178,0,1.369118888,0.855900545,6.247712771,7.913720711,0.342540959,0.022417333,6.685256782,1.640739315,0.896837801,5.751092971,0.829450824,1.36E-04
9181,0,1.369125075,0.0125769,6.040957402,7.878281115,0.574950278,0.042326423,6.441767806,1.605270142,0.042210805,5.749110312,0.551007901,7.85E-05
9182,0,1.369918797,0.456027022,6.277062222,7.94392871,0.014753536,0.412134604,6.67154705,1.615557078,0.079561578,5.751168681,0.482218474,0.003870699
9183,0,1.369202683,0.227122642,6.275902052,7.941285544,0.163119713,0.283737389,6.620174137,1.615456262,0.051370314,5.751213365,0.478820604,3.22E-04
9189,0,1.369160864,0.159937374,6.271704843,7.937795898,0.328388181,0.499731425,6.628855791,1.61543906,0.065580159,5.753212458,0.483380068,4.26E-05
9196,0,1.369250489,0.318468646,6.270541673,7.936661907,0.089727609,0.156032745,6.63724128,1.615688887,0.411917491,5.751176631,0.474544776,5.67E-04
9201,0,1.367785858,0.129189548,5.861348912,7.815056265,0.06857915,0.403437537,6.613762959,1.615417496,0.064507284,5.748058566,0.482631953,0.001272814
9203,0,1.369133414,0.427012692,6.265876501,7.927175335,0.216963153,0.207784944,6.662728588,1.615764277,0.272695791,5.751231997,0.489204522,1.22E-04
9213,0,1.369165958,0.191035621,6.26818345,7.934376902,0.228105716,0.222745565,6.617803234,1.615464474,0.069533464,5.751454351,0.48298623,9.00E-05
9214,0,1.367975636,0.199648619,6.229864771,7.879853685,0.035200135,0.443023996,6.640600631,1.615472953,0.211081819,5.751959424,0.475522555,5.69E-04
9218,0,1.369158095,0.22106271,6.267268459,7.937593107,0.234960207,0.318528678,6.639969074,1.615518683,0.11892416,5.752007822,0.480435763,7.06E-05
9220,0,1.369167418,0.104720771,6.272084434,7.937549517,0.267472141,0.288860174,6.60428716,1.615389384,0.045779641,5.75159066,0.476515712,1.67E-04
9227,0,1.369093578,0.036863614,6.113441553,7.749125381,0.877067381,0.212767941,6.441494045,1.614369894,0.041650839,5.749965069,0.502990128,3.36E-04
9228,0,1.369161716,0.163189599,6.266162193,7.936853506,0.327686532,0.32520811,6.618396408,1.615440114,0.060811646,5.752267555,0.480018617,4.16E-05
9230,0,1.369174167,0.351478321,6.270118073,7.940179703,0.260616445,0.385728308,6.666194836,1.615559772,0.105148425,5.751595064,0.487705648,2.62E-04
9231,0,1.369134885,0.459946626,6.266638819,7.932034439,0.079105106,0.177082467,6.689755425,1.616070661,0.461110409,5.751228734,0.487572048,4.15E-04
9233,0,1.36924542,0.309539068,6.269975693,7.937539126,0.060772455,0.340650438,6.640069539,1.615507841,0.134821924,5.751204288,0.47866632,0.001498307
9234,0,1.369122889,0.039094577,6.077440037,7.895193833,0.514798928,0.442619828,6.429593202,1.615024048,0.042522065,5.748805334,0.487466575,8.12E-05
9240,0,1.369200322,0.164581766,6.27401073,7.94117744,0.172526515,0.828933025,6.628324673,1.615414602,0.041730345,5.75238663,0.47530755,3.28E-04
9245,0,1.369822022,0.525384168,6.280412304,7.948153744,0.020991571,0.401044773,6.686102454,1.615601025,0.088773149,5.751164451,0.487186878,0.011433723
9255,0,1.369244351,0.288996652,6.267484131,7.941156787,0.105342925,0.164212227,6.637205478,1.615669788,0.344656461,5.751301851,0.479740769,5.44E-04
9257,0,1.369162933,0.14971351,6.271981636,7.936160002,0.292903971,0.191577155,6.609264157,1.61541687,0.1306268,5.751208093,0.473757592,1.11E-04
9260,0,1.369081343,0.070827869,6.246246952,7.880628466,0.371036945,0.445897638,6.566801556,1.61531546,0.068063381,5.744630327,0.475429543,1.02E-04
9263,0,1.369198929,0.233508062,6.263487973,7.941749805,0.172063953,0.443319314,6.637344501,1.615465858,0.04228159,5.751537512,0.479970124,3.34E-04
9264,0,1.3691641,0.102301233,6.267630801,7.936451872,0.305347796,0.327476435,6.602008562,1.615383457,0.044371441,5.752078475,0.478945508,8.94E-05
9265,0,1.369152823,0.117928451,6.267396411,7.941060726,0.210384258,0.184969429,6.605840226,1.615391618,0.044559351,5.753315336,0.480370894,1.04E-04
9267,0,1.369151424,0.757010159,6.267738255,7.938190809,0.215667848,0.060149555,6.697647994,1.618566162,0.956409401,5.751100934,0.491027806,8.75E-05
9268,0,1.369342751,0.38865736,6.276386129,7.949645336,0.080482288,0.361384996,6.672432109,1.615595171,0.064945348,5.751299524,0.489207454,0.004221938
9273,0,1.369143171,0.342222524,6.260285995,7.924706325,0.259215579,0.100889101,6.646858178,1.616076125,0.321013501,5.751347047,0.487029232,4.66E-05
9274,0,1.36922294,0.126356843,6.272553645,7.940251976,0.113096274,0.418826077,6.609169233,1.615405717,0.047130189,5.752268383,0.473569641,1.02E-04
9275,0,1.369142872,0.189997546,6.259898773,7.922627267,0.343461668,0.135132159,6.631820563,1.615686287,0.043834873,5.752630247,0.541433747,3.71E-05
9277,0,1.369158447,0.143118988,6.26642846,7.932591896,0.286724943,0.265793044,6.612421101,1.61542567,0.061035579,5.752445631,0.483541272,1.09E-04
9278,0,1.368765915,0.064781183,6.158877141,7.857092265,0.135912777,0.403753895,6.580244383,1.615334051,0.045732428,5.75293201,0.475778948,7.71E-04
9280,0,1.367860733,0.445694506,6.255191668,7.915907239,0.010573216,0.24414412,6.654286903,1.615648058,0.231848867,5.751144163,0.478903059,0.023348787
9285,0,1.369216656,0.16563471,6.268596853,7.957931147,0.256364576,0.554198113,6.638121687,1.615446299,0.073657773,5.75634639,0.478270015,0.002324634
9287,0,1.369090992,0.332167725,6.272527242,7.909556306,0.254582187,0.287781682,6.664050558,1.615637719,0.116856727,5.751571061,0.499716494,3.47E-05
9290,0,1.368975089,0.165244855,6.245664347,7.892883366,0.142910917,0.42582319,6.631456222,1.615456717,0.047120782,5.75258852,0.482427557,8.96E-04
9295,0,1.353426257,0.343537137,6.22708605,7.895367586,0.002019416,0.173650689,6.649977123,1.615756702,0.420407529,5.751224417,0.473362293,0.061334698
9304,0,1.367107095,0.424755631,6.242790503,7.910028397,0.009537175,0.190769778,6.679294904,1.615930349,0.243920044,5.75123735,0.493766175,0.018337672
9306,0,1.369175631,0.192116641,6.268807484,7.93770553,0.231553295,0.316874765,6.624045432,1.615462034,0.047145908,5.751645024,0.480794854,1.36E-04
9314,0,1.368573904,0.428649635,6.233165504,7.9173135,0.019091444,0.305234042,6.671058421,1.615645325,0.049775063,5.75120011,0.481909482,0.006825221
9315,0,1.369179503,0.26114919,6.270170001,7.939926331,0.214054147,0.35044937,6.653596693,1.61554556,0.058528128,5.75181289,0.491902006,5.92E-04
9318,0,1.369098237,0.028432623,6.255835935,7.921444688,0.155085283,0.112990208,6.559543059,1.614711117,0.057217951,5.752785325,0.476468019,3.26E-04
9319,0,1.369171677,0.241372698,6.266107157,7.936977163,0.186903801,0.250453483,6.638366138,1.615558837,0.062848772,5.752154041,0.473850306,1.57E-04
9334,0,1.369489067,0.128944706,6.267131842,7.93828946,0.020944715,0.616867554,6.609489834,1.615403645,0.046405252,5.75166984,0.474334294,0.001825028
9336,0,1.369146193,0.23174036,6.260230738,7.927328662,0.341964243,0.247104675,6.628138568,1.615509147,0.060976687,5.751622805,0.486417757,4.36E-05
9338,0,1.369214847,0.328563737,6.273624091,7.941925989,0.139625535,0.492163064,6.666134705,1.615507642,0.107776415,5.751485337,0.482476752,5.84E-04
9340,0,1.369172497,0.49875695,6.265213159,7.936231161,0.187406605,0.096198956,6.634745949,1.615901224,0.617340383,5.751058827,0.475271344,3.28E-04
9344,0,1.369766916,0.182713447,6.272590176,7.939718102,0.010540604,0.237518925,6.639732358,1.615578311,0.151223337,5.752437263,0.479524867,0.016696427
9347,0,1.368957368,0.064665252,6.056404379,7.734769778,0.472416328,0.093303175,6.540138125,1.614148231,0.096066558,5.744860018,0.493954728,1.04E-04
9348,0,1.368665599,0.660184549,6.238018935,7.866024374,0.112029507,0.094930845,6.694555671,1.617015114,0.64651029,5.751102283,0.50776145,5.81E-04
9356,0,1.379929234,0.645873435,6.270411347,7.919105691,6.69E-04,0.212467398,6.668051101,1.615787345,0.646933747,5.751051766,0.473619253,0.071571647
9359,0,1.369680574,0.461878957,6.272338543,7.94451322,0.019725316,0.235268081,6.685189479,1.615832185,0.553952459,5.751214401,0.476714351,0.019820882
9366,0,1.369181794,0.133056153,6.266042179,7.939156752,0.207533557,0.44264171,6.610320648,1.615407764,0.069704132,5.751746574,0.474922552,2.39E-04
9367,0,1.369276608,0.10861716,6.252330919,7.940524257,0.083484653,0.630399657,6.596458214,1.615388521,0.059293991,5.760464238,0.47345837,0.005155251
9382,0,1.369145991,0.132669445,6.265612299,7.92748745,0.282263403,0.379721688,6.614381824,1.615420863,0.046511354,5.753732244,0.488325032,3.32E-04
9384,0,1.36923752,0.178698033,6.272799886,7.94252774,0.116070823,0.296116528,6.625232258,1.615473109,0.134128206,5.751678363,0.478416069,0.001266622
9385,0,1.369151677,0.273585863,6.257058876,7.932864879,0.328417971,0.038081589,6.61647905,1.616104648,0.246658283,5.751164191,0.47641024,4.56E-05
9390,0,1.369096008,0.117082363,5.926929654,7.92018538,0.118338395,0.448071661,6.605295412,1.615397031,0.099162405,5.752231578,0.474839799,0.001387784
9391,0,1.369319267,0.130974243,6.264365765,7.94011592,0.084329914,0.409237801,6.608494232,1.615404258,0.041582031,5.751330121,0.473106415,0.001019593
9396,0,1.369377941,0.285561438,6.276879212,7.94659004,0.069806388,0.220042304,6.638081165,1.615587915,0.097965048,5.751262568,0.47863771,0.005232747
9403,0,1.369154513,0.158145392,6.25688499,7.932633651,0.256293514,0.407848211,6.629792516,1.615456616,0.068152792,5.748456095,0.480826665,1.43E-05
9407,0,1.369158625,0.420623662,6.265166988,7.936719561,0.389125245,0.213802786,6.628612738,1.615535913,0.362573159,5.751191197,0.477751636,1.20E-04
9409,0,1.369164799,0.2142371,6.265335848,7.938026239,0.298310486,0.363442633,6.651463589,1.615531481,0.059997628,5.752960377,0.487116147,5.08E-04
9414,0,1.369152923,0.091202472,6.266956163,7.930774779,0.260136569,0.287988077,6.598705004,1.615366264,0.046613468,5.752352632,0.476751227,7.41E-05
9419,0,1.369163828,0.228550637,6.26682799,7.936638929,0.281070862,0.387069495,6.627224935,1.615454542,0.064638475,5.751515981,0.473656287,1.47E-04
9424,0,1.36914776,0.247498453,6.272885016,7.9316163,0.231902946,0.158266757,6.656216292,1.615861779,0.044543079,5.751672049,0.556850005,6.33E-05
9425,0,1.369154896,0.262424078,6.262184917,7.934013408,0.321766381,0.377059992,6.654870887,1.615533821,0.056799384,5.752336067,0.492374542,1.76E-05
9428,0,1.36912443,0.110754117,6.258975877,7.913358138,0.348410381,0.418825912,6.599659244,1.615383362,0.053631441,5.780244812,0.487249073,3.34E-05
9429,0,1.369208475,0.214224424,6.266271119,7.936545984,0.06936946,0.263120009,6.624236018,1.615481656,0.074397713,5.751250648,0.477377246,0.001694626
9438,0,1.369175962,0.293330489,6.239177166,7.937314843,0.158254602,0.276154413,6.633286397,1.61551618,0.052349632,5.751198117,0.488568557,1.62E-04
9441,0,1.369177179,0.258755572,6.268417865,7.938102802,0.178796632,0.568004707,6.6547336,1.615467702,0.056275258,5.75181241,0.478573999,1.99E-04
9442,0,1.36906226,0.123432934,6.216500733,7.863599998,0.420024619,0.038517139,6.608114363,1.615479453,0.043621758,5.740259822,0.790819871,7.96E-04
9451,0,1.369265762,0.18747575,6.261062732,7.935154065,0.025270356,0.388752273,6.640674854,1.615489894,0.128457133,5.752204274,0.481612486,0.001951672
9453,0,1.369189749,0.217332075,6.273488001,7.937189213,0.166315967,0.264583296,6.628849758,1.615502607,0.1368431,5.751395581,0.47723991,3.00E-04
9459,0,1.367904115,0.500082821,6.217558014,7.896122125,0.022326533,0.087180634,6.648552297,1.616257663,0.426728954,5.751067849,0.477310562,0.005580585
9460,0,1.369138932,0.113097285,6.26144479,7.925814103,0.247606008,0.250644336,6.603319358,1.61538201,0.073222842,5.753202676,0.476345555,1.64E-04
9463,0,1.369150786,0.138145694,6.263277488,7.931484592,0.232096398,0.383947646,6.619551348,1.615434481,0.045554437,5.769839529,0.4992776,5.30E-04
9464,0,1.369169824,0.42988966,6.282644079,7.936318685,0.109832793,0.369120851,6.687333141,1.615632132,0.064795553,5.751271699,0.501142963,3.25E-04
9466,0,1.369158373,0.067829957,6.24834892,7.931922452,0.279994424,0.248075665,6.586113539,1.615294081,0.064452334,5.752655362,0.474489169,5.15E-05
9472,0,1.369212909,0.202740624,6.273138357,7.938738512,0.103253743,0.381915717,6.636577198,1.615481194,0.044335246,5.751906585,0.476227296,4.87E-04
9479,0,1.369178394,0.260886815,6.265073808,7.937813484,0.195181863,0.2581019,6.639526415,1.615557971,0.104061883,5.751510085,0.487704194,4.06E-04
9480,0,1.369147197,0.185517729,6.265380328,7.932008119,0.056967273,0.509862888,6.628482871,1.615437121,0.070442894,5.751582119,0.480533361,0.003815385
9482,0,1.369166997,0.275556429,6.27134519,7.93888735,0.302563442,0.48643378,6.6624354,1.615502936,0.058294003,5.752104097,0.473679061,2.02E-04
9485,0,1.369216115,0.225183195,6.273790166,7.939881036,0.104605896,0.470601911,6.644449469,1.615473607,0.046633994,5.751777164,0.481157587,4.68E-04
9490,0,1.369139535,0.16108407,6.260840867,7.925841656,0.349425868,0.082934101,6.61186671,1.615507265,0.122684409,5.751362643,0.490915191,2.15E-04
9499,0,1.370441974,0.195543173,6.274457153,7.938846712,0.008066894,0.520473414,6.630287521,1.615438801,0.180700275,5.751566071,0.476411966,0.007509699
9504,0,1.369178399,0.352627238,6.272512613,7.936205423,0.118556708,0.33521333,6.675984339,1.615630347,0.079559017,5.751429216,0.489480723,4.76E-04
9505,0,1.369216531,0.181530463,6.276457511,7.933541927,0.045774827,0.565054794,6.635046779,1.615440363,0.190580684,5.752118704,0.476010409,0.001226871
9506,0,1.368757281,0.821814953,6.257828763,7.908568437,0.055125371,0.019104831,6.695843865,1.708202868,0.997129301,5.751041992,0.898313334,0.002013132
9510,0,1.369173121,0.27862148,6.267597338,7.938653458,0.228284447,0.388823878,6.645736433,1.615503323,0.057158184,5.751541927,0.482836109,3.24E-04
9511,0,1.36916003,0.221707668,6.270782552,7.934403724,0.211240947,0.27513057,6.645176422,1.615569512,0.04386003,5.752257755,0.477197321,8.30E-05
9527,0,1.369163993,0.208688205,6.266393687,7.933066874,0.320777982,0.311361337,6.62187349,1.615455585,0.073618048,5.751629717,0.477998118,2.79E-04
9530,0,1.367014131,0.349372966,6.246950291,7.884038666,0.019354925,0.166093633,6.65734444,1.615843285,0.04376152,5.751240578,0.485417513,0.009038351
9534,0,1.369071532,0.42057317,6.244971114,7.910911404,0.190940296,0.084222151,6.644584498,1.616212901,0.547299507,5.751144248,0.483134614,5.25E-04
9535,0,1.369162611,0.245728255,6.268195839,7.936351837,0.294428124,0.502759298,6.646667163,1.615469746,0.089125305,5.752100699,0.47735568,1.52E-04
9536,0,1.369101014,0.099388649,6.257229712,7.898480749,0.360180474,0.555270141,6.590648969,1.615376827,0.041578385,5.632652589,0.479763019,3.25E-04
9538,0,1.369158932,0.240499549,6.267196869,7.918125668,0.137948814,0.372286779,6.645789755,1.615510613,0.055788503,5.751598442,0.480734435,3.04E-04
9544,0,1.369133218,0.147921074,6.267812549,7.929383933,0.154756557,0.132567922,6.610266588,1.615438834,0.041551952,5.751339245,0.486160142,2.29E-04
9546,0,1.369160178,0.155665514,6.270453182,7.934118819,0.244635556,0.370059002,6.622513915,1.61544493,0.048429137,5.752964415,0.476412189,1.53E-05
9547,0,1.370626667,0.368811351,6.268585093,7.942047012,0.005565068,0.353501712,6.682352896,1.615632456,0.284531853,5.75136747,0.484423732,0.031974355
9551,0,1.369217968,0.29093493,6.273182486,7.93977691,0.093202623,0.458349195,6.665285287,1.615519485,0.053780255,5.751601399,0.485829856,4.54E-04
9563,0,1.369166427,0.176647163,6.263097692,7.937376932,0.248819129,0.452248665,6.636122628,1.615461213,0.046943311,5.754798996,0.477818063,1.90E-04
9565,0,1.369184559,0.33094674,6.266994069,7.938879447,0.19840039,0.315358234,6.645012363,1.61553881,0.090514818,5.751279269,0.486749485,5.45E-04
9567,0,1.369115312,0.101937012,6.178183599,7.898695174,0.531585375,0.368575172,6.585019241,1.615337568,0.078626311,5.744373897,0.480665202,4.28E-04
9569,0,1.369184781,0.146840766,6.263751351,7.9384854,0.15591659,0.478997782,6.622170495,1.615429282,0.069015794,5.753866215,0.488622368,3.05E-04
9572,0,1.369110758,0.096122371,6.245697751,7.915587062,0.236484082,0.180759369,6.602002613,1.615361269,0.103933374,5.751484891,0.473307171,7.15E-04
9574,0,1.369113751,0.102595156,6.203410561,7.864356247,0.616528719,0.363535578,6.592678828,1.615358633,0.059384307,5.74983757,0.483031945,1.34E-05
9578,0,1.369320584,0.249243555,6.272675234,7.944230206,0.060517239,0.374711589,6.647157443,1.615513373,0.048065695,5.751523726,0.485806062,0.001055461
9579,0,1.369151727,0.135116097,6.266638009,7.928224473,0.297877472,0.581623302,6.611397248,1.615406546,0.04884273,5.752361356,0.476119136,4.03E-05
9592,0,1.369062892,0.213962969,6.039825568,7.80987288,0.562871356,0.195442864,6.623265558,1.615515442,0.108293655,5.75032167,0.487861665,3.70E-04
9594,0,1.36914155,0.115843774,6.261795011,7.924708696,0.384162662,0.224428037,6.603681481,1.615381059,0.055489138,5.755373343,0.50976519,2.80E-05
9596,0,1.369168284,0.178084679,6.219760637,7.933233474,0.11028158,0.308735377,6.638796249,1.615519786,0.15435464,5.752626829,0.48369654,0.00125818
9600,0,1.36917564,0.437886305,6.267307722,7.937404755,0.169770165,0.201542139,6.668096691,1.615816192,0.065906286,5.751231067,0.485285569,9.04E-04
9604,0,1.369160502,0.172386458,6.267322996,7.937709938,0.343716948,0.422549367,6.634401502,1.615464271,0.043360173,5.75369377,0.4875336,5.56E-05
9612,0,1.369197904,0.143076404,6.274756048,7.939265597,0.129605239,0.329480713,6.611750541,1.615416737,0.051757012,5.751499201,0.476601301,6.53E-04
9613,0,1.368367505,0.126159759,6.132150639,7.856252209,0.0741452,0.188917692,6.608923742,1.615414659,0.095153938,5.75180352,0.47457163,0.003613072
9616,0,1.369221862,0.261862576,6.274311839,7.941687626,0.118715875,0.44344399,6.647579219,1.615487886,0.066402669,5.751505936,0.482532299,0.001068419
9618,0,1.369202322,0.401357119,6.280085386,7.942142926,0.176231937,0.443447362,6.654121109,1.615502001,0.058442792,5.751252973,0.482275161,1.84E-04
9628,0,1.369184407,0.327759908,6.276414293,7.932824445,0.083792318,0.26402478,6.64609371,1.615583928,0.074026433,5.751229777,0.491694692,3.77E-04
9629,0,1.369204912,0.243332933,6.269151744,7.940598782,0.146719149,0.252216886,6.627518799,1.615503005,0.058079391,5.751275021,0.482702707,0.00120039
9632,0,1.3691159,0.302449637,6.233275263,7.904552494,0.381614527,0.111442099,6.648628423,1.616018985,0.308144881,5.752066769,0.504911615,1.53E-04
9634,0,1.369060512,0.196837575,6.259192697,7.908347925,0.173536392,0.404564453,6.637759189,1.615477207,0.082819241,5.75220524,0.482847454,8.19E-05
9637,0,1.370985469,0.33144886,6.274230117,7.935439351,0.00209582,0.330880463,6.628982114,1.615474973,0.062271165,5.751130204,0.476268563,0.007639413
9641,0,1.369181721,0.412581812,6.270638769,7.932487846,0.179468211,0.198700729,6.635366021,1.615596755,0.326925611,5.751111534,0.478726534,2.80E-04
9643,0,1.36916704,0.209756545,6.266960379,7.941278547,0.335340173,0.385585269,6.65411717,1.615527259,0.051238844,5.755167244,0.486787047,3.97E-04
9644,0,1.370230962,0.293169836,6.268091119,7.935989226,0.003610591,0.454218349,6.669350469,1.615529729,0.089193593,5.751545641,0.479453297,0.018975504
9651,0,1.369199252,0.372096653,6.273241662,7.939284854,0.147426884,0.382945707,6.662864565,1.615552477,0.254871554,5.75129795,0.482169168,3.64E-04
9653,0,1.369175838,0.205793271,6.266982555,7.935255734,0.266719923,0.117835993,6.618037163,1.615552364,0.043145823,5.751357688,0.480098398,1.20E-04
9660,0,1.369170768,0.3614731,6.270184606,7.934584327,0.259865188,0.524787378,6.648455461,1.615467689,0.044639185,5.751308511,0.47732833,2.20E-04
9675,0,1.369109871,0.257791189,6.258562849,7.908687189,0.223353848,0.359486901,6.641313191,1.615503221,0.050391198,5.751520908,0.485192867,1.70E-04
9677,0,1.369095153,0.446024769,6.252103549,7.920318644,0.148897106,0.062731336,6.670974318,1.617498115,0.561590251,5.751228784,0.483380565,8.38E-04
9685,0,1.369235625,0.328256407,6.264805148,7.935903838,0.044325558,0.254151301,6.638312276,1.615555376,0.062933839,5.751159196,0.487887416,0.006628623
9687,0,1.369165546,0.220969214,6.26180867,7.937313834,0.297921869,0.345655948,6.63541101,1.615490711,0.185638186,5.754116136,0.48292183,1.05E-04
9691,0,1.369160102,0.250849836,6.267031082,7.938156039,0.334813798,0.179164393,6.634293921,1.615617277,0.106738861,5.751909018,0.490348774,6.99E-05
9696,0,1.369153601,0.075363892,6.192275102,7.943144668,0.366751536,0.389145041,6.575279448,1.615317027,0.047609524,5.754799962,0.479253179,2.72E-05
9703,0,1.37036453,0.305922847,6.275663931,7.944069128,0.010205701,0.311941418,6.652011633,1.615566972,0.082453335,5.751300018,0.479332599,0.057675965
9706,0,1.369146292,0.072564134,6.262403166,7.924883896,0.42354376,0.094881326,6.590219012,1.615092049,0.074375219,5.755973689,0.475080105,8.42E-05
9709,0,1.369176273,0.259300565,6.241167077,7.949971101,0.303370031,0.468267283,6.659813645,1.615504522,0.054355179,5.752536244,0.48473726,5.30E-04
9715,0,1.369166318,0.22343619,6.27392818,7.935845494,0.271405655,0.26888814,6.620984554,1.615464366,0.05567544,5.751339842,0.480020004,9.22E-05
9716,0,1.369160578,0.181219586,6.268129404,7.935726285,0.322806676,0.286712825,6.616914082,1.615441848,0.077134853,5.751785639,0.481922074,3.09E-05
9724,0,1.369154176,0.408700895,6.269254244,7.931958788,0.32506955,0.393963888,6.672878588,1.615572088,0.151696244,5.751618083,0.487955571,9.26E-05
9728,0,1.369295504,0.514535808,6.282370106,7.949163251,0.090605853,0.401498953,6.69034443,1.615611462,0.05516116,5.751171248,0.484323731,7.18E-04
9731,0,1.368651866,0.139576108,6.227050266,7.87783886,0.085212359,0.160071998,6.617121797,1.615493625,0.103074269,5.752846567,0.487329331,0.076323025
9732,0,1.369279706,0.3045099,6.272693892,7.944399716,0.120913716,0.295655393,6.630606281,1.61549474,0.06215298,5.751171087,0.478028809,0.001140698
9735,0,1.368395402,0.355351797,6.245575877,7.881186511,0.057279179,0.146487449,6.671123815,1.616066532,0.301975451,5.751348136,0.500112124,0.004300417
9736,0,1.366423135,0.228167622,6.097046066,7.837240531,0.030340341,0.300340884,6.643278097,1.61554218,0.173272574,5.751568047,0.47331367,0.008095013
9739,0,1.369207266,0.387959869,6.278436407,7.93978271,0.127976359,0.384803879,6.649312561,1.615514663,0.08485969,5.75119578,0.480227072,3.98E-04
9742,0,1.369148206,0.219770732,6.256062146,7.930190045,0.381164402,0.275681295,6.652780535,1.615602703,0.166748458,5.755329902,0.493704333,9.01E-05
9748,0,1.369207476,0.27306956,6.241346238,7.937421845,0.064634998,0.304692875,6.651509555,1.615570832,0.105751669,5.751438354,0.482967002,0.004779762
9751,0,1.369185211,0.199977793,6.268184695,7.938043985,0.168129534,0.329325396,6.628965014,1.615475435,0.065875354,5.751559971,0.486363415,2.66E-04
9754,0,1.369201589,0.088171504,6.271132439,7.937391577,0.147905293,0.179390761,6.602197456,1.61536241,0.052723942,5.751294067,0.474538045,5.10E-04
9756,0,1.369125247,0.186133363,6.26351373,7.915215172,0.381912615,0.347010744,6.640943568,1.615507674,0.042017161,5.76353376,0.497944902,1.07E-05
9757,0,1.369177995,0.248043994,6.270560119,7.937615116,0.244596814,0.269183896,6.620215912,1.615460761,0.106624975,5.751201622,0.474464881,2.83E-04
9759,0,1.369121734,0.310482328,6.275454544,7.925995149,0.119612633,0.215998445,6.634543981,1.615570778,0.051482363,5.751222123,0.495559824,1.53E-04
9766,0,1.369126652,0.131689127,6.262783584,7.918247968,0.299052295,0.916979111,6.614874396,1.615404738,0.066718334,5.756904945,0.475930322,1.85E-05
9768,0,1.369155551,0.21118267,6.264693932,7.93335542,0.383933946,0.305775343,6.626636889,1.615475167,0.045327783,5.752451253,0.480808852,2.07E-05
