ID,cf_td,ca_cl,re_ta,ni_ta,td_ta,s_ta,wc_ta,wc_s,c_cl,cl_e,in_s,mve_td,bstatus
6334,-16.27348066,0.458249419,-4.166631423,-1.362444491,0.076548953,1.337703531,-0.739479805,-0.552797977,0.021843532,-3.424403183,0.190957951,11.52037293,0
6335,1.131525077,4.327579443,0.183476985,0.098905801,0.119444954,1.183476985,0.51849135,0.43810852,1.345821891,0.215441829,0.156943261,27.21084954,0
6336,-0.045735986,0.811487868,-0.029977561,-0.100950508,0.305397978,1.74616141,-0.090689055,-0.051936238,0.050207012,1.133951388,0.104738803,0.372099397,0
6337,0.112267706,0.551759932,-0.172918979,-0.059800222,0.69518313,2.965238624,-0.210876804,-0.071116301,0.012456356,-29.19283747,0.009087915,0.061546076,0
6338,106.4318182,10.73791067,0.264343256,0.121935726,0.001270465,0.425807756,0.761701268,1.788838408,6.918789221,0.084972241,0.275445853,2464.588068,0
6339,-0.541771186,1.886214948,-0.198176005,-0.132672044,0.133260664,0.686439939,0.278577138,0.405828861,1.396860624,0.536241586,0.013243561,110.1314756,0
6340,0.384299223,8.432582589,0.126544258,0.098321867,0.296101934,0.72338102,0.806820362,1.115346325,6.111161463,0.271952656,0.122275808,7.452766412,0
6341,0.2920667,1.310355074,0.42904802,3.37E-04,0.200067397,1.041112047,0.070395956,0.067616119,0.103105036,0.432722597,0.047612882,3.651908775,0
6342,-3.759615385,0.070731707,-50.56140351,-9.329824561,2.189473684,2.898245614,-2.673684211,-0.92251816,0.023170732,-1.209439528,0.007263922,6.708333333,0
6343,1.82173913,4.132051282,0.159834899,0.077142044,0.065471107,0.896527185,0.347708511,0.38783934,0.843589744,0.135252298,0.145261153,21.7317,0
6344,-3.914992272,1.675551471,0.005080231,-0.123928712,0.013361419,1.481031741,0.303574748,0.20497518,0.380790441,0.836376216,0.016607173,98.69397218,0
6345,-0.150483559,0.087343179,-13.17069486,-0.598187311,3.904833837,1.768882175,-8.681268882,-4.907771136,7.94E-04,-0.972509653,0.354397951,0.012301741,0
6346,0.464540655,0.651813019,0.099298534,0.024441989,0.279818222,0.200511769,-0.028259572,-0.140937224,8.74E-04,0.142003391,0.021161214,3.260908131,0
6347,268.7333333,5.172020725,0.09974026,0.169303424,7.08E-04,1.566753247,0.76051948,0.485411141,2.106994819,0.222966728,0.20581143,2809.6,0
6348,-12.17777778,1.009501188,-5.414012739,-0.957006369,0.071656051,1.649681529,0.006369427,0.003861004,0.076009501,2.033816425,0.324324324,3.188177778,0
6349,-0.768595041,0.626541207,-2.674239351,-0.418661258,0.44178499,2.786612576,-0.46693712,-0.16756442,0.096365996,-4.947030498,0.005677682,8.228650138,0
6350,1.362493452,3.113351326,0.11406261,0.092769513,0.134597758,0.915233025,0.469294226,0.512759278,0.318701381,0.320160614,0.109816459,11.66664484,0
6351,0.255568668,1.742402172,0.234438787,0.044095837,0.207299359,3.613259331,0.34287418,0.094893322,0.063762166,1.502711308,0.106085867,1.307576708,0
6352,0.100770739,1.450414002,-0.01186494,0.02729546,0.318354766,1.895232912,0.235558225,0.124289855,0.314793717,1.247292217,0.260966861,1.958178316,0
6353,118.0230769,6.19121813,0.69001257,0.21013518,0.002866783,1.23933226,0.484927338,0.391281139,2.837346553,0.104140033,0.029911032,2656.009615,0
6354,0.22435,0.831941565,-0.09775567,-0.041802765,0.245723102,0.43365564,-0.030166021,-0.069562155,0.057936011,0.373886307,0.016691356,5.73505,0
6355,-439.9,8.956765999,-0.719278607,-0.372533167,8.29E-04,0.156695688,0.675269486,4.309432465,1.47703957,0.092737734,0.146712528,1885.46875,0
6356,0.261680629,1.456328818,0.130767438,0.019535498,0.449704831,1.68980115,0.151778779,0.089820497,0.280709949,0.872986748,0.044703395,1.65655497,0
6357,0.485253719,1.154437927,0.137813629,0.072422955,0.306954322,1.936502633,0.025551684,0.013194758,0.079815367,0.31792473,0.042673458,4.064064687,0
6358,287.7078652,5.672531418,0.484844762,0.229997766,9.94E-04,0.823151664,0.581326781,0.706220745,1.724775584,0.143590008,0.379092327,3157.519663,0
6359,0.528571429,1.366803279,0.01431127,0.112477639,0.391323792,0.654740608,0.040026834,0.06113388,0.19057377,0.276174307,0.005806011,5.045466429,0
6360,1.233982462,1.78759244,0.248596333,0.054269741,0.101856602,1.204284527,0.358648618,0.297810534,0.036887817,1.134612493,0.526425776,9.155894494,0
6361,-0.246575342,0.865546219,-0.870352717,-0.224976168,0.765490944,0.765490944,-0.030505243,-0.03985056,0.06302521,2.163636364,0.061021171,10.16466252,0
6362,0.029312289,5.430962343,-0.262411348,-0.157640232,0.285944552,0.509026435,0.34139265,0.670677644,0.071129707,0.114026718,0.077897403,8.857102593,0
6363,0.377210697,1.628355615,0.072272936,0.05727634,0.328483093,1.229981882,0.152525931,0.124006649,0.079665603,0.749503035,0.157724885,1.37178196,0
6364,1.233581165,1.611773,0.222334342,0.058040887,0.060320664,2.16874089,0.324326344,0.149545917,9.16E-04,1.198664864,0.337658757,8.100371747,0
6365,71.79761905,14.57577037,0.172442266,0.138800842,0.002237434,0.736009376,0.856644381,1.163904169,10.98269312,0.067710864,0.127678054,886.5714286,0
6366,0.132372409,1.204478111,0.030558693,0.028208359,0.587440264,4.138135372,0.074350508,0.017967152,0.119635347,2.86846254,0.074183531,0.584061176,0
6367,-1.679245283,3.162921348,0.12027972,-0.31048951,0.148251748,4.018181818,0.538461539,0.134006265,1.494382023,0.410138249,0.036199095,74.27013208,0
6368,0.533058561,0.481961981,0.076735942,0.056370334,0.404740391,0.850559533,-0.259505109,-0.305099289,0.00208131,1.142517438,0.127890823,1.791602267,0
6369,-0.038931834,1.174174174,-0.25591262,-0.026539086,0.642263947,0.722513089,0.141361257,0.195652174,0.071071071,9.063508065,0.867816092,0.316549543,0
6370,2.457256009,3.830532788,0.33980038,0.064540953,0.044948299,0.863042526,0.420284393,0.486979935,0.35446305,0.336525655,0.173380784,33.17581937,0
6371,-1.37178265,2.897101449,-1.625665035,-0.271334326,0.223238987,0.525856565,0.557139817,1.059490085,0.133333333,0.509601182,1.288547147,9.338298379,0
6372,-2.860645161,0.2854667,-6.308139535,-1.952242525,0.643687708,0.148671096,-1.198504983,-8.061452514,0.227531567,-1.310938007,0.05027933,4.316885161,0
6373,0.217831744,1.485745567,-0.053246857,-0.078604252,0.156754807,0.39986778,0.048884875,0.122252599,0.346700442,0.135441533,0.015311967,7.24299989,0
6374,0.205553604,9.515326034,-0.074742465,-0.055363428,0.254053296,0.235935501,0.404124981,1.712862114,6.937905863,0.075748708,0.128076086,4.843893426,0
6375,0.215015862,0.749171271,0.047342731,0.027955081,0.193671707,0.204423661,-0.023244701,-0.113708466,0.008471455,0.465375386,0.008014694,0.328868523,0
6376,0.07316988,1.285998014,0.031890619,0.014298333,0.526885282,0.73433072,0.047697913,0.064954266,0.157894737,0.812096774,0.130134068,0.633251257,0
6377,9.062893082,2.270408163,-0.45773494,-0.215710843,0.045975904,1.006072289,0.12,0.119275723,0.408163265,0.104310804,0.010634221,19.83857442,0
6378,0.020614828,0.654663127,-0.775476966,-0.100511866,0.321661238,2.390530479,-0.242089344,-0.101270135,0.037006306,-4.767405063,0.063020098,0.888269078,0
6379,-1.036045314,2.478791774,0.348507053,-0.199532881,0.133403554,1.037003114,0.210752885,0.203232644,0.390745501,0.207300826,0.059618442,2.593546172,0
6380,-1.335863378,0.8085554,-1.877614253,-0.581719597,0.408210689,2.49186677,-0.211463981,-0.084861672,0.018232819,-2.852,0.256760957,10.4402277,0
6381,0.692640693,1.551879085,0.164725209,0.119922342,0.275985663,6.002240143,0.201762246,0.033614491,0.004901961,0.8,0.041501829,1.118506494,0
6382,-0.445309299,1.754226268,-0.376033058,-0.232388823,0.480322708,1.232979142,0.342384888,0.277689116,0.058517555,1.575819672,0.444621768,3.630172061,0
6383,-0.113456464,0.409090909,-0.303904924,-0.10950764,0.321731749,1.69524618,-0.187606112,-0.110665999,0.032085561,0.703007519,0.023034552,0.689643799,0
6384,0.121360076,0.450367407,-0.053922598,0.019543384,0.463647446,0.585792114,-0.164487857,-0.280795616,0.075013352,-25.41658655,0.016845878,0.184311106,0
6385,-0.33274198,2.086353006,-0.006184508,-0.070884031,0.073603834,2.240508427,0.456640786,0.203811233,0.936027955,0.879316177,0.036945216,5.343261256,0
6386,0.444089457,1.535545024,0.497493251,0.032780563,0.120709603,1.350173544,0.174315465,0.12910597,0.193127962,0.723221937,0.133676093,3.477873802,0
6387,-0.54230513,2.256784969,-1.7132637,-0.183288024,0.214766061,1.17942481,0.430676778,0.365158316,1.068893528,0.521332172,0.141332039,14.66397402,0
6388,3.739413681,0.869046685,0.006203365,0.007373811,0.044915874,1.796752012,-0.048836869,-0.02718064,0.029501765,0.640613219,0.045062211,41.43933225,0
6389,0.19342837,1.880710059,-0.325464532,0.034508089,0.426284245,0.898512496,0.124242475,0.138275734,0.108047337,0.309093569,0.001969528,2.927596538,0
6390,0.919500237,1.789741763,0.177145385,0.044005016,0.141599857,2.10052291,0.124132217,0.059095864,0.222938557,0.260777083,0.01200468,2.854479677,0
6391,-3.126424189,0.287448149,-15.3148688,-5.358600583,1.900874636,2.737192836,-1.931695127,-0.705721242,0.060685205,-1.583313063,0.004260499,0.596156003,0
6392,7.609970675,3.213343109,0.648587351,0.087350959,0.022096941,1.591498186,0.391264904,0.245846905,0.203445748,0.232486791,0.085749186,18.58064516,0
6393,0.293922652,1.43314367,0.163853727,0.080520394,0.318213783,2.069971871,0.214135021,0.103448276,0.019203414,1.0579383,0.21912689,3.707872928,0
6394,2.171730769,1.136810328,0.301549345,0.066058885,0.064763613,0.65315349,0.026528172,0.040615525,0.406448712,0.359544594,0.054954903,10.14951923,0
6395,0.186492824,1.619567053,0.155075415,0.013190184,0.430161813,4.689839794,0.152317357,0.032478158,0.075752045,0.792826534,0.051217128,0.736147827,0
6396,0.227843935,1.02176173,0.178756301,0.002906038,0.432994534,0.209791086,0.004582444,0.02184289,0.064932992,0.700632408,0.035694947,1.20224972,0
6397,-40.74468085,2.962143184,-6.23118231,-1.217554152,0.027572202,0.611055957,0.580054152,0.949265195,0.610135857,0.426858669,0.809245994,76.289509,0
6398,-7.950729927,1.657379964,-3.104904632,-1.08537693,0.124432334,0.690281562,0.25181653,0.364802632,1,0.628773761,0.015131579,27.8649635,0
6399,-2.421768707,0.736607143,-2.223880597,0.109141791,0.137126866,0.137126866,-0.110074627,-0.802721088,0.035714286,0.728455285,2.06122449,20.93657143,0
6400,-0.352162057,0.628539071,-0.872648782,-0.357076781,0.791551033,0.479185939,-0.101140919,-0.211068211,0.013590034,1.932166302,0.16023166,1.443319049,0
6401,-8.117647059,0.23531321,-18.79098361,-5.058401639,0.592213115,3.640368853,-2.413934426,-0.663101604,0.006491399,-1.456049149,0.154798762,6.491107266,0
6402,0.347194968,2.850896962,-0.031514532,0.030322376,0.262422404,0.47818496,0.217254515,0.454331551,1.300279455,0.17622482,0.214095519,10.0863794,0
6403,0.51919327,1.03743515,0.235622725,0.167914513,0.416054333,2.233397464,0.025590506,0.011458106,0.081991116,2.90122971,0.105084535,3.678589337,0
6404,1.626614139,3.022007086,0.143011496,0.079422019,0.065822457,1.804506296,0.583729507,0.323484328,0.06976396,0.446074394,0.138314519,24.17947034,0
6405,-161.606383,6.33997344,-1.449091617,-0.569146864,0.003328965,0.243510288,0.712009066,2.923938336,2.549800797,0.154082259,0.368237347,1131.319149,0
6406,0.533838809,1.19881784,0.07317384,0.067981268,0.226880316,1.401038514,0.058934089,0.042064575,0.04427727,0.681784877,0.088653934,5.2289385,0
6407,-0.101829962,1.577548356,-0.083370522,-0.06341028,0.463345369,0.459612966,0.197452229,0.429605437,0.041533167,1.039856861,0.468708624,0.832873654,0
6408,0.481023102,6.730127576,0.248778655,0.011931605,0.113866967,0.844231492,0.548571965,0.64978856,1.265947007,0.119474733,0.34731805,5.028877888,0
6409,0.094339623,2.454794521,0.413457768,-0.019214179,0.274331425,1.758920869,0.374794134,0.213081862,0.320547945,0.551915323,0.149188514,0.999571183,0
6410,0.178732329,2.097544643,0.322584865,0.021257113,0.33681732,1.694290012,0.321603767,0.189816245,0.113660714,0.696777405,0.14346819,0.80485863,0
6411,-4.209302326,1.923580786,-0.868397887,-0.052376761,0.006308685,0.13350939,0.062059859,0.464835165,0.792576419,0.077508885,0.00989011,106.4069767,0
6412,0.218454936,1.693522907,0.115209405,0.062601029,0.342395298,0.759882439,0.129022777,0.169793077,0.020537125,0.377347243,0.168826146,0.444957082,0
6413,0.543298969,1.320522675,0.422544496,0.002636783,0.319709954,1.942320369,0.13744232,0.070761921,0.063797079,0.888661202,0.062616664,0.547938144,0
6414,-1.206293706,0.708580263,-0.051167964,-0.358175751,0.234412505,1.092851707,-0.066213922,-0.060588204,0.01623293,0.452700338,0.00905341,1.157311439,0
6415,9.09E-05,2.774713271,0.254536635,-0.03579697,0.484896258,0.715950433,0.286596256,0.400301812,0.075368651,0.536891104,0.142698757,1.069163086,0
6416,0.68254,9.164769953,0.688198156,0.033161288,0.095687004,0.740772424,0.416022215,0.561605969,3.052807512,0.060839343,0.146865902,19.668264,0
6417,0.710899839,0.550617284,-0.270139405,-0.008671298,0.354510499,1.863363767,-0.270709053,-0.145279766,0.026136065,1.528363242,0.005986804,2.234417515,0
6418,-7.123417722,15.33333333,-0.731681322,-0.347055689,0.042099654,0.288169464,0.779110045,2.703652335,1.25245098,0.059216255,0.517799353,36.37262658,0
6419,0.24592502,2.073929514,0.090757336,0.049376208,0.215603585,0.201985591,0.410955895,2.034580252,0.145333486,0.827569827,1.468899522,2.374949063,0
6420,0.459101124,2.461402565,-0.3830216,0.029014713,0.348254813,1.9912545,0.372241352,0.18693811,0.020278055,0.693200575,0.104316299,5.87244382,0
6421,0.650740564,3.85106383,0.324212506,0.095627645,0.196803009,1.037799718,0.529196051,0.509921174,0.088145897,0.317006584,0.277339857,8.32967033,0
6422,0.160668685,2.754808731,0.361513864,0.018498401,0.351644838,1.407516755,0.355666039,0.252690448,0.048541171,0.44067506,0.176772832,0.686684854,0
6423,-55.98039216,35.77567568,-0.211995754,-0.104670913,0.001804671,0.030077849,0.910615711,30.27529412,35.66486486,0.027354724,0.007058824,748.495098,0
6424,0.337545633,0.781258715,0.06950835,0.037725801,0.227569018,1.042369632,-0.050123551,-0.048086159,0.026680301,0.550793651,0.013263033,2.304525882,0
6425,0.269418729,1.127685234,0.065444905,0.024958664,0.464977508,1.074303291,0.01564766,0.014565402,0.057058868,0.332940173,0.005821002,4.288656184,0
6426,-23.94117647,1.899280576,-1.765917603,-0.79588015,0.031835206,0.649812734,0.234082397,0.360230548,0.107913669,0.358247423,0.167146974,37.94217647,0
6427,0.128863496,1.588568959,0.059013626,0.007728054,0.295489611,1.462835379,0.16060148,0.109787801,0.050978437,0.755641936,0.072615547,0.764861049,0
6428,4.233088835,1.855360604,0.700121943,0.120034431,0.035205509,2.084427229,0.236391459,0.113408353,0.234080842,0.428307802,0.11223832,37.64257335,0
6429,-0.98943662,1.593457944,-1.120891365,-0.511977716,0.474651811,0.245125348,0.353760446,1.443181818,1.024299065,1.550724638,0.004545454,3.435962441,0
6430,4.484686064,4.737747767,0.100053159,0.05798147,0.024794957,1.018244988,0.325789793,0.319952268,0.13766064,0.10154833,0.007458095,112.5888208,0
6431,-1.023364486,1.771857924,-0.165390139,-0.328147439,0.307324078,1.772857827,0.405696506,0.228837586,0.101092896,1.160063391,0.289185905,1.561392523,0
6432,4.123463389,3.085085196,0.183986153,0.076447208,0.029985897,1.006635041,0.302022566,0.300031842,1.404956849,0.175175408,0.014265244,95.28280331,0
6433,4.672791747,3.485848386,0.724777088,0.080430857,0.0217958,1.134857119,0.491227577,0.432854118,0.032214479,0.257682652,0.22203648,48.67166344,0
6434,-67.45333333,6.276744186,-2.269791214,-1.163331883,0.01631144,0.957372771,0.493475424,0.515447524,0.368604651,0.103166987,0.142548841,65.385,0
6435,-4.491412623,2.290553591,-0.326712234,-0.276988336,0.050967634,0.134786668,0.158406705,1.175240157,0.31676225,0.14681977,0.056879989,58.17058637,0
6436,-0.22639526,0.853057633,-0.287121016,-0.179882526,0.451930552,0.569966312,-0.028850307,-0.050617565,0.0708315,0.445162554,0.068879291,4.209002294,0
6437,-0.030844429,1.718534639,0.13263579,-0.054008309,0.456454839,1.674411448,0.304816126,0.182043742,0.020311933,1.093830589,0.129020401,0.571338277,0
6438,-1.291634089,2.118015858,0.227880494,-0.12539185,0.081824579,2.603160386,0.387883053,0.149004669,0.19159137,0.588944396,0.009953306,1.72418921,0
6439,-1.129782675,4.825838687,-1.82057283,-0.459378134,0.364092277,0.40610721,0.597347598,1.470911087,1.700927909,0.32543554,0.977771679,5.804407713,0
6440,0.355725811,2.41283236,0.294186147,0.058562286,0.287439356,1.663678103,0.370379515,0.22262691,0.081548233,0.540283871,0.186748522,5.149817169,0
6441,0.230489731,4.953488372,0.497946314,0.023384536,0.241632566,1.61434221,0.576253588,0.356958757,0.078671695,0.25834912,0.315658799,1.471563981,0
6442,-0.249180111,1.010289,-0.120239747,-0.110189232,0.395045411,0.326393069,0.004449446,0.013632172,0.001573612,1.560493011,0.014353875,1.004273363,0
6443,-13.26,2.646753247,-1.481545064,-0.329184549,0.021459228,1.851502146,0.544206009,0.29392675,1.046753247,0.703196347,0.125405656,367.425,0
6444,-0.902551942,1.369063324,-1.157450355,-0.369473837,0.320916075,0.619111465,0.121648065,0.196488147,0.48032102,-1.194798371,0.231957858,1.448354223,0
6445,-1.830849478,1.091191308,-2.234130005,-0.412391536,0.204292891,2.48698432,0.071548181,0.028769052,0.015909973,-2.311210762,0.225622819,0.057116244,0
6446,8.040229885,4.259064994,0.565296083,0.12751148,0.02010147,1.421784294,0.687907348,0.483833835,0.819338654,0.276084821,0.181365745,64.11332615,0
6447,1.191403627,2.324312715,-0.981442366,0.209112855,0.224652987,1.28922752,0.232573929,0.180397893,0.323883162,0.324414716,0.060093622,3.940777367,0
6448,4.475770925,3.945921986,0.704165991,0.123682931,0.036796888,1.477224834,0.538661047,0.364643915,0.49822695,0.235588972,0.189728959,23.92070485,0
6449,1.984554373,3.829242468,0.698742126,0.155229952,0.094607136,1.398491341,0.580419028,0.415032264,0.051785542,0.276693211,0.33819065,11.99997391,0
6450,0.458228274,4.07646559,-0.009230542,0.038066755,0.219649978,0.994646286,0.401085512,0.403244367,0.035967148,0.184704713,0.348491035,4.157463439,0
6451,-0.859672131,3.60671311,-4.865863281,-0.197044688,0.10938957,0.582526361,0.295244244,0.506834134,1.875870804,0.141970869,0.034971063,36.87156197,0
6452,0.364672897,2.180457168,0.167942236,0.039581304,0.330874963,1.773072344,0.249918827,0.140952414,0.222084277,0.644588806,0.09966253,1.889859813,0
6453,9.202531646,3.236836735,0.473341473,0.100574323,0.014290236,1.154004432,0.495658662,0.429511923,0.175918367,0.324385158,0.214334698,95.7630538,0
6454,0.047710447,1.549540933,-0.290229885,0.001436782,0.374281609,1.432779146,0.294848112,0.205787551,0.285768937,1.312248996,0.298044553,1.799458185,0
6455,0.779284545,1.741347841,5.27E-04,0.147086082,0.233167966,1.774100929,0.383815806,0.216343839,0.063706564,1.680132099,0.230192467,8.277219235,0
6456,-16.00816327,1.112078346,-1.37105644,-1.214182344,0.070911722,1.636468886,0.059623734,0.036434383,0.011425463,1.153074028,0.031835868,764.2871265,0
6457,-0.012790006,1.053307866,0.194614662,-0.039271816,0.451133873,1.221496623,0.013731717,0.011241715,0.015454072,0.623403334,0.105496357,0.507939718,0
6458,-2.344799345,0.568548387,-9.568473609,-2.371611983,0.870898716,1.303138374,-0.228958631,-0.175697865,0.100806452,-1.569620253,0.004926108,2.40885258,0
6459,-0.990501187,2.729460974,-0.646707883,-0.276864971,0.192475162,0.672929346,0.52717169,0.783398277,1.904269592,0.447691057,0.109677189,3.242347457,0
6460,0.339144826,4.346649377,0.268095153,0.100102943,0.37752817,0.306676206,0.19079473,0.622137375,2.443835578,0.132130395,0.004046232,1.319329345,0
6461,0.061121159,1.39996735,-0.016311144,-0.035321959,0.653969376,0.486661491,0.036696845,0.075405278,1.004419,0.606456414,0.008610196,0.227311758,0
6462,78.21428571,4.950600801,-0.148466518,-0.025151226,0.001485726,0.607025364,0.31401889,0.517307692,2.639519359,0.086599607,0.277622378,893.25,0
6463,0.121871377,2.260840486,-0.272155287,0.016453308,0.603449804,1.045017668,0.334117352,0.319724118,0.25728737,4.868102425,0.262102544,1.150250412,0
6464,0.308530061,1.939660652,0.246490939,-0.011575564,0.229066806,1.340706724,0.186904586,0.13940751,0.020683585,0.42835898,0.124006452,1.874455106,0
6465,106.0884956,3.694679011,0.228840161,0.257767391,0.00258913,1.199912932,0.606864632,0.505757223,0.806033167,0.292255772,0.247360079,1090.19635,0
6466,2.451978892,1.88047196,0.398056074,0.050705535,0.030368833,1.644211893,0.34860055,0.212016803,0.172249094,0.73696064,0.393613911,12.52335092,0
6467,0.271038682,1.629771555,0.063691883,0.043098807,0.351154002,0.403385346,0.043821821,0.108635133,0.750257922,0.122941166,0.007906746,3.962303413,0
6468,-1.480410448,0.463283582,-5.244615385,-1.469230769,0.824615385,1.536923077,-0.691538462,-0.44994995,0.026865672,-1.914285714,0.131631632,0.154537313,0
6469,-0.437692308,3.58941664,0.17610202,-0.08676102,0.095827805,1.732124429,0.598776353,0.345688995,0.15938795,0.300795858,0.08507107,2.280311538,0
6470,0.044797458,1.622096164,-0.029453909,0.036724513,0.334076315,1.152576554,0.244440906,0.212082144,0.01458671,1.259183673,0.242471683,0.451485623,0
6471,-1.47361172,0.812448361,-1.450935453,-0.638997534,0.397922324,0.045290351,-0.033930395,-0.749174917,0.347149546,0.393220706,0.901540154,4.007450072,0
6472,0.262910912,1.493136161,0.102828746,0.020642202,0.683552719,0.827183885,0.146872092,0.177556761,0.156194196,1.557448288,0.112818967,0.195487259,0
6473,0.093495935,4.704402516,-0.984651712,-0.005903188,0.290436836,1.944510035,0.695395514,0.357619915,0.220125786,0.351769911,0.250758956,1.920731707,0
6474,-0.272470197,0.13157368,-11.71956182,-1.200156495,5.644757433,2.657276995,-5.432081377,-2.044228504,0.017137853,-1.068773731,0.017726737,0.014739396,0
6475,-68.04347826,2.410531697,-2.498783784,-0.919324324,0.012432432,0.445405405,0.372837838,0.837075243,1.184560327,-0.109543011,0.193567961,163.875,0
6476,-106.9902222,3.805234475,-3.500904856,-1.651070065,0.013135005,0.847984215,0.47178601,0.556361784,1.371724114,0.203093387,0.04584257,57.8344,0
6477,0.336152837,1.585052418,-0.031630293,0.109172282,0.344815448,0.899326159,0.086995876,0.096734511,1.064592492,0.258343526,0.016327444,6.308881435,0
6478,0.320914017,1.54243212,0.407654756,0.056164126,0.331580743,4.406853904,0.130775713,0.029675527,0.263893703,0.567401459,0.052299976,1.163300185,0
6479,-0.93651632,0.529055288,-2.510609528,-0.995007281,0.984709798,0.632515082,-0.590076971,-0.932905772,0.041424539,-2.180666184,0.555336293,0.897855709,0
6480,0.440454453,1.418607047,-0.130543142,0.006187693,0.211799588,0.929271227,0.174587487,0.187875705,0.001648465,0.715465133,0.324516785,1.399269629,0
6481,2.169654023,4.451712366,0.060903251,0.040477664,0.025601349,0.613482594,0.669007321,1.090507419,0.020151966,0.249132385,0.368309357,95.93434765,0
6482,0.661804923,1.620956963,0.350452745,0.131343143,0.258677608,1.892378797,0.219109602,0.115785276,0.070168404,0.802273215,0.095648707,6.521103008,0
6483,0.179027447,1.712234028,0.241147862,0.019020192,0.336322087,1.537502184,0.15147963,0.098523197,0.129388696,0.540905833,0.158126817,1.481282885,0
6484,-1011.833333,6.436444293,-1.564178047,-0.435025122,3.98E-04,0.149560637,0.705261294,4.71555424,0.524313257,0.149066585,0.062157762,9437.5,0
6485,-0.495169082,1.480208333,-1.064032016,-0.23961981,0.207103552,1.766383192,0.230615308,0.130557916,0.085416667,1.041214751,0.180118946,7.675570048,0
6486,0.511032657,1.150962013,-0.397655105,-0.117122618,0.276746458,1.52332682,0.037371764,0.024532991,0.259003453,0.536953642,0.037280526,5.094880847,0
6487,2.519774011,2.505580357,0.278880573,0.056296778,0.057598438,2.567523593,0.438984706,0.170975919,0.029017857,0.448,0.131051965,2.799435028,0
6488,0.073749355,1.419548872,-0.049675416,-0.010160881,0.54727632,0.7829523,0.078746825,0.100576784,0.189473684,0.559293524,0.102739726,0.541615266,0
6489,0.092307692,1.304038005,-0.151990812,-0.00625319,0.091245533,0.315467075,0.03266973,0.103559871,0.003562945,0.124317142,0.002427184,1.921675524,0
6490,-2.392523364,0.503184713,-2.063768116,-0.857971014,0.310144928,1.953623188,-0.226086957,-0.115727003,0.025477707,1.006410256,0.044510386,355.4392523,0
6491,-1.836870027,3.408618128,0.037214363,-0.359738847,0.164091404,1.55429815,0.352774755,0.226967236,0.161961367,0.197476526,0.287874545,0.546949602,0
6492,-0.159065977,1.737534949,0.376280988,-0.08432198,0.27133563,1.468809797,0.269209508,0.183284118,0.116029823,0.769865471,0.119043483,2.499294781,0
6493,-1.360416667,0.58526869,-1.44728182,-0.695579932,0.472334248,0.046620423,-0.236796257,-5.079238754,0.566367181,-29.6680637,0.026643599,2.952577049,0
6494,36.2442121,2.166592957,0.621588423,0.104832939,0.004562398,1.056805095,0.157286889,0.148832448,0.45677858,0.204203329,0.014366894,433.6415235,0
6495,17.6025641,3.071644803,0.363895216,0.158314351,0.011104784,2.42582574,0.584567198,0.240976583,0.381432896,0.411630322,0.171782382,76.75,0
6496,-11.54264008,1.859656343,-1.867216405,-1.211509237,0.101280514,1.186023994,0.321442999,0.271025713,0.226429331,0.597240857,0.170246643,1.470559671,0
6497,3.943995964,1.476874003,0.249526327,0.073041052,0.029110671,1.295909525,0.232753176,0.179606039,0.028226656,0.985030828,0.290892193,106.7774975,0
6498,-1.78705036,0.224039248,-6.407239819,-2.997737557,1.57239819,4.660633484,-2.147058824,-0.460679612,0.028618152,-1.236602629,0.05776699,0.777315108,0
6499,0.507002374,1.093476153,0.176140651,0.043180876,0.22574973,1.120956544,0.034487077,0.030765757,0.023936109,1.030405521,0.115638737,2.771547265,0
6500,-0.29166022,0.794296378,-0.553271102,-0.335184529,1.018236244,0.557761235,-0.169325298,-0.303580256,0.025503613,-3.95889373,0.016383024,0.064348213,0
6501,0.128593041,1.993718922,0.081897105,-0.06402087,0.282684001,0.732241372,0.162382928,0.221761477,0.215912065,0.294036168,0.086029669,1.313691377,0
6502,0.461515611,1.403064877,0.353853299,0.040386242,0.163216405,1.642010215,0.113496913,0.069120711,0.022343154,0.495981697,0.065760795,4.586127797,0
6503,-0.197946612,0.452465483,-0.311352821,-0.16196465,0.413834126,1.347042828,-0.23589395,-0.175119859,0.173964497,1.886160714,0.05210699,1.086298152,0
6504,-0.121148249,2.201693253,-0.025535106,-0.034417902,0.058376839,0.16470671,0.136394265,0.828103878,1.052036549,0.129895124,0.378406261,3.689756098,0
6505,0.235810971,1.975297177,0.234806481,0.061958336,0.453356301,1.619852506,0.282661355,0.174498206,0.127043091,0.755967425,0.192310249,0.644146284,0
6506,8.136363636,19.44444444,0.054421769,-0.265306122,0.034536892,0.425954997,0.521193093,1.223587224,1.074074074,0.030150754,0.013513513,68.74609091,0
6507,0.255368586,1.180162417,0.106134051,0.033165095,0.296849083,1.223291657,0.047393761,0.038742814,0.093049147,0.63314734,0.014838863,3.257964133,0
6508,0.635748792,3.806030151,0.212226296,0.032894085,0.102546319,1.635390865,0.553254731,0.338301224,0.004020101,0.277661504,0.162728705,10.46594203,0
6509,0.556352165,1.078688525,0.322107969,0.085539846,0.224100257,0.972236504,0.02622108,0.026969857,0.13731919,0.978855956,0.154151243,7.096858443,0
6510,0.501578455,1.141468268,0.323703837,0.077182288,0.2777631,1.054151268,0.029961708,0.028422588,0.025661934,0.51011439,0.075433077,3.731324088,0
