ID,bstatus,trans_cf_td,trans_ca_cl,trans_re_ta,trans_ni_ta,trans_td_ta,trans_s_ta,trans_wc_ta,trans_wc_s,trans_c_cl,trans_cl_e,trans_in_s,trans_mve_td
3699,0,1.369017683,0.11093616,6.236821879,7.909115032,0.1271111,0.134198065,6.602576476,1.615348952,0.063479438,5.752051339,0.479022385,1.36E-04
3702,0,1.369259703,0.264680289,6.27121576,7.939993992,0.067161632,0.590207462,6.66249033,1.615473339,0.054868357,5.751642974,0.485863905,0.001852394
3705,0,1.369144836,0.106111585,6.265786076,7.923365024,0.448628905,0.377532347,6.600715925,1.615383214,0.042340761,5.784542439,0.4756619,9.61E-05
3707,0,1.369230557,0.298278104,6.268108452,7.937112782,0.105785451,0.33386278,6.654091316,1.615558126,0.054960212,5.751376078,0.476801517,7.97E-04
3712,0,1.369158173,0.139708221,6.266707317,7.936104198,0.287982478,0.21375884,6.614114275,1.615445028,0.042061154,5.752813127,0.476185737,2.15E-04
3721,0,1.369246863,0.129419147,6.270267631,7.954440731,0.191922491,0.413812427,6.612009502,1.615412626,0.04354449,5.755510959,0.473357566,5.48E-04
3724,0,1.369171421,0.354046039,6.272271619,7.937720157,0.257039555,0.286874086,6.655962801,1.615604902,0.093249871,5.751454791,0.479316007,6.59E-05
3726,0,1.369171498,0.247483476,6.274458297,7.937391405,0.218988646,0.401244779,6.647015168,1.615501627,0.058016456,5.751713674,0.48211048,8.87E-05
3727,0,1.36380403,0.156570738,6.066606756,7.784056568,0.024710238,0.264832144,6.629106958,1.615503675,0.184167296,5.75437698,0.478613709,0.007087459
3732,0,1.369127935,0.181517505,6.263260959,7.926813981,0.179975902,0.412612663,6.632918659,1.615463149,0.162820395,5.752074537,0.481433161,6.25E-04
3734,0,1.369088751,0.15667394,6.25249858,7.910221342,0.218052109,0.157471768,6.62154516,1.615537333,0.16151509,5.752236365,0.485486501,5.78E-04
3735,0,1.369216857,0.566455526,6.216170874,7.934608245,0.022771229,0.168670717,6.669841382,1.615942535,0.729356448,5.751089373,0.473870668,0.032541593
3738,0,1.369199847,0.147320006,6.2446534,7.933538435,0.105132111,0.299659483,6.61756755,1.615441873,0.071629388,5.751873153,0.479462584,2.86E-04
3741,0,1.369156743,0.327294088,6.270572842,7.938241868,0.314218514,0.484004083,6.666198476,1.615510842,0.075522646,5.751923744,0.479080944,6.60E-05
3745,0,1.369154515,0.156529048,6.257846982,7.93129979,0.462526017,0.096451121,6.612239017,1.615494254,0.044443254,5.742945107,0.481576689,5.51E-05
3748,0,1.321100433,0.314330159,6.198301677,7.819290089,0.002219164,0.094944946,6.66919965,1.6165456,0.415947389,5.751460315,0.474338041,0.021486533
3750,0,1.369162876,0.425111307,6.274016377,7.936329597,0.190503768,0.198744201,6.686431914,1.615951874,0.177474199,5.751425161,0.542966489,1.03E-04
3753,0,1.36913298,0.150373586,6.262642427,7.927482656,0.213606801,0.081148447,6.614878621,1.615578966,0.178074764,5.752063113,0.489220359,1.75E-04
3757,0,1.369021234,0.083500875,6.164564818,7.849167176,0.353597764,0.325842691,6.570888055,1.615276077,0.052212625,5.742909672,0.489826555,2.18E-04
3765,0,1.369154047,0.097460804,6.22311271,7.931643036,0.346853796,0.476800896,6.596636621,1.615380943,0.087102872,5.755561249,0.47551144,5.81E-05
3774,0,1.369168973,0.110443157,6.264540333,7.934067471,0.253834714,0.266607409,6.602997909,1.615382073,0.054998127,5.752071323,0.473002481,1.67E-04
3776,0,1.369134657,0.095636777,6.259671915,7.924363077,0.242261544,0.431409164,6.589758848,1.61536201,0.085466924,5.756067874,0.479781176,3.72E-05
3792,0,1.369164568,0.128898708,6.256131236,7.934046393,0.301751537,0.368256644,6.61163514,1.615413931,0.060714904,5.754150091,0.486889338,5.42E-05
3796,0,1.369013564,0.070915181,6.103850515,7.781098065,0.453037997,0.497248236,6.537441784,1.615278124,0.047924134,5.746886415,0.483094291,1.37E-04
3798,0,1.36917566,0.096851697,6.261326401,7.956241893,0.510224286,0.349232516,6.601834775,1.615384494,0.088094147,5.749696201,0.475226786,6.54E-04
3800,0,1.369267564,0.244665809,6.229879236,7.944475308,0.087398546,0.559912509,6.660480866,1.615477789,0.04772765,5.751813985,0.475631819,1.06E-05
3803,0,1.369793632,0.302837255,6.26831667,7.929306842,0.010018278,0.336576382,6.646558789,1.615531271,0.243304238,5.751262092,0.478165947,0.028527724
3804,0,1.369187608,0.184967127,6.263007256,7.957585143,0.275758968,0.740474867,6.642134261,1.615430041,0.070811512,5.755547562,0.480904845,1.09E-04
3816,0,1.369068438,0.093477683,6.19002546,7.841825873,0.525460483,0.025888675,6.578783016,1.610036522,0.061397483,5.748633546,0.999385336,0.002115607
3817,0,1.369156644,0.254706074,6.268318213,7.934785891,0.350768996,0.378070585,6.644153242,1.615503489,0.070068104,5.75222762,0.487022452,1.62E-05
3822,0,1.369087361,0.140688195,6.252603187,7.813736641,0.112802024,0.136652898,6.613258351,1.615471279,0.044725984,5.751700312,0.474952188,4.70E-04
3831,0,1.369027805,0.042666464,6.194380402,7.775773381,0.56070792,0.765173115,6.430486394,1.615265206,0.045887564,5.748849785,0.478851221,1.61E-05
3833,0,1.369197469,0.220413649,6.273777544,7.940541769,0.153215795,0.432697202,6.635953637,1.615465362,0.048658668,5.751712213,0.4805464,2.83E-04
3837,0,1.369215356,0.322238228,6.277298617,7.939269437,0.086188436,0.253914737,6.670060543,1.61571348,0.05956797,5.75144747,0.494342899,0.001087269
3839,0,1.369137975,0.141308064,6.259195282,7.919006548,0.4213321,0.071205548,6.607916886,1.615424749,0.090018848,5.751223935,0.476755136,2.08E-05
3841,0,1.369163282,0.148794721,6.267307616,7.937145655,0.247712572,0.481963009,6.625886057,1.61543594,0.047172709,5.753789609,0.475147006,1.75E-04
3844,0,1.368983899,0.383795902,6.251549365,7.913506749,0.075025921,0.107525154,6.658070975,1.616196563,0.062540607,5.751207116,0.483284856,0.00230539
3845,0,1.369006538,0.452412502,6.24450907,7.914585496,0.103988113,0.13953494,6.688643179,1.616305447,0.292382648,5.751260565,0.479774012,0.004697572
3854,0,1.369852896,0.444846863,6.268314605,7.939983325,0.011808033,0.379817866,6.673046488,1.615582585,0.354034701,5.751186617,0.473502395,0.014914053
3857,0,1.369142433,0.035065487,6.236864359,7.924636096,0.461876272,0.119753877,6.508939603,1.614085642,0.041719499,5.747810873,0.515638119,2.18E-04
3859,0,1.371305203,0.510745807,6.284048347,7.935992264,0.002161147,0.298756601,6.664024492,1.615625203,0.31412525,5.75110837,0.482183679,0.013695703
3864,0,1.369292289,0.175348388,6.27708667,7.951596481,0.146766311,0.644018111,6.630480125,1.615426659,0.055145455,5.752257169,0.475239824,0.002191563
3866,0,1.369245,0.20139953,6.270539531,7.940698939,0.099977059,0.370953004,6.633602785,1.615476398,0.06185951,5.751843862,0.479446003,6.83E-04
3876,0,1.368334798,0.097295001,6.214251773,7.827592926,0.101177412,0.351666578,6.586480714,1.615337389,0.042574394,5.749027473,0.475261617,0.005305698
3878,0,1.368941619,0.097522229,6.136991248,7.783328859,0.390344058,0.222775986,6.584556867,1.615267899,0.043208253,5.747940475,0.517812245,6.93E-04
3879,0,1.369291958,0.151739392,6.263690853,7.936018117,0.073604245,0.497853682,6.615355564,1.615415406,0.09391763,5.751479295,0.478132569,0.002411923
3884,0,1.369171257,0.19455189,6.268646621,7.940208293,0.257139926,0.414646653,6.643681936,1.615488498,0.04404886,5.752526627,0.491358391,1.85E-04
3890,0,1.369177668,0.229127033,6.273464717,7.939104867,0.224218103,0.38275848,6.649645161,1.615516516,0.076927618,5.751976751,0.489643414,1.08E-04
3893,0,1.369140073,0.132607446,6.263888823,7.929052479,0.215808389,0.630161371,6.616012936,1.615411054,0.058202023,5.756851294,0.481311196,9.28E-05
3894,0,1.369349738,0.371524609,6.26605502,7.949868437,0.076877451,0.338804865,6.680617333,1.615641996,0.346074521,5.751352107,0.483137311,6.52E-04
3895,0,1.369190105,0.270041423,6.271599839,7.939932354,0.198912695,0.368347916,6.647079883,1.615516151,0.060066497,5.75159136,0.487605278,2.38E-04
3901,0,1.369168634,0.281623266,6.268003373,7.938433397,0.294217252,0.16188555,6.622825212,1.615544075,0.221524505,5.751247234,0.474758875,1.25E-04
3902,0,1.368726457,0.289453618,6.254322971,7.896384806,0.0738777,0.142293195,6.670135314,1.61608172,0.280914095,5.751599388,0.507442077,0.002463656
3905,0,1.36937251,0.400630608,6.276856379,7.945284294,0.054674395,0.395566736,6.660282056,1.615538295,0.101913526,5.751206207,0.485380501,0.001532529
3913,0,1.369018529,0.031442613,6.205103913,7.796343366,0.470349386,0.178077627,6.510369412,1.614632813,0.056215201,5.74703042,0.48805326,8.12E-04
3919,0,1.364929038,0.492541227,6.267838905,7.929230083,6.89E-04,0.217337215,6.675715731,1.615822968,0.324117973,5.751147082,0.492884044,0.193949861
3927,0,1.369082979,0.566035274,6.253025612,7.922051825,0.119932746,0.086165982,6.693137112,1.617210553,0.682628815,5.751157922,0.487631799,4.81E-04
3930,0,1.369174822,0.272299376,6.272183841,7.937701191,0.157513565,0.41749308,6.661281944,1.615529419,0.066373795,5.75173214,0.488220032,2.70E-04
3934,0,1.369181176,0.193156196,6.264713935,7.935459816,0.124817423,0.328244753,6.626659345,1.615467893,0.041705149,5.751494263,0.474138911,0.001783991
3935,0,1.368603478,0.048056203,6.202888301,7.777557327,0.190549857,0.232542129,6.509586474,1.614860625,0.053924363,5.746759702,0.473040633,0.001897851
3936,0,1.369154838,0.127026492,6.262172345,7.93434673,0.425111847,0.291232215,6.612014261,1.615420972,0.042571169,5.762307142,0.477689008,2.19E-05
3938,0,1.369141085,0.18150224,6.263505227,7.929337271,0.247276515,0.051566806,6.616747811,1.6158292,0.128839061,5.751513103,0.51730663,4.83E-04
3941,0,1.369153844,0.223168782,6.26278068,7.934669875,0.272391745,0.019909981,6.615469011,1.621449512,0.338132189,5.751141287,0.541488281,1.19E-04
3946,0,1.369172533,0.220919619,6.274218184,7.937804979,0.221193334,0.337685049,6.640440766,1.615510472,0.059256985,5.751806719,0.485598317,8.28E-05
3951,0,1.367597705,0.530350257,6.24691978,7.901518379,0.016611634,0.079921759,6.68582414,1.617235633,0.586446749,5.751158039,0.473342863,0.013667065
3956,0,1.369103529,0.096523725,6.246045403,7.916766087,0.177078276,0.700545548,6.587852677,1.615382783,0.046293504,6.093212652,0.480001672,6.33E-05
3958,0,1.368048972,0.589194808,6.250724103,7.904810957,0.018946239,0.080880226,6.669642669,1.616833933,0.06846391,5.751075897,0.473810453,0.011331008
3960,0,1.369155949,0.10899179,6.271174928,7.930792181,0.27623608,0.22530903,6.604618361,1.61538662,0.058624572,5.751777067,0.478532181,5.22E-05
3963,0,1.369165031,0.069087546,6.265503461,7.939193555,0.392783868,0.239151737,6.59866558,1.615355791,0.065563672,5.752029769,0.473073524,2.49E-04
3965,0,1.369121129,0.10826575,6.254569231,7.915165009,0.322625447,0.490525964,6.596390628,1.615381425,0.044676236,5.763678825,0.490058476,1.24E-05
3971,0,1.369022328,0.031663092,6.03117089,7.301636887,1.039758779,0.668120106,6.317431832,1.615109248,0.057281963,5.750012249,0.479238996,2.53E-05
3972,0,1.382724907,0.508748682,6.267423578,7.939927915,4.77E-04,0.221965124,6.685259137,1.615868365,0.200474765,5.751162448,0.478807144,0.577510704
3979,0,1.369227596,0.121879251,6.268290876,7.942185352,0.109688713,0.204345921,6.607202346,1.615401812,0.101737616,5.751465438,0.47364295,0.001619353
3990,0,1.369131844,0.014239262,6.250234358,7.908271732,0.45522595,0.524746112,6.50233502,1.615233156,0.047381829,5.744645955,0.474619405,1.32E-05
4000,0,1.369041939,0.033577669,6.231921801,7.837073104,0.386223677,0.370303074,6.551907813,1.615244128,0.05926524,5.788901626,0.473066711,3.35E-05
4005,0,1.369216541,0.229774135,6.271087163,7.942276248,0.147838058,0.156866752,6.621851232,1.615540927,0.066489793,5.751202242,0.474830534,4.68E-04
4017,0,1.369103421,0.230706059,6.253057379,7.916318465,0.161282097,0.12964406,6.62883209,1.615665863,0.129922116,5.751325225,0.475718077,2.27E-04
4022,0,1.357379655,0.454689986,6.220988546,7.896414177,0.002904593,0.117962784,6.686760834,1.616502648,0.461784785,5.751224659,0.532367478,0.04481816
4025,0,1.369088476,0.184199504,6.260255551,7.908643789,0.237585468,0.37582735,6.6344606,1.615477294,0.105105275,5.752175922,0.484158063,3.07E-04
4027,0,1.369165731,0.141375652,6.252622558,7.935858618,0.281377595,0.379615568,6.618971968,1.615433487,0.049091702,5.756875207,0.491361081,6.48E-04
4029,0,1.368916235,0.108214266,6.232294423,7.91342379,0.071768724,0.018344778,6.605472941,1.611191578,0.04751414,5.751160368,1.404435905,0.001600879
4034,0,1.36915236,0.051729151,6.258398997,7.92408223,0.486678901,0.11852618,6.599618385,1.61529936,0.065079969,5.747466498,0.474490624,1.52E-04
4039,0,1.369146183,0.165508406,6.249638017,7.925874712,0.377322973,0.129343167,6.62261995,1.615590799,0.041488143,5.75235469,0.54614924,3.41E-06
4050,0,1.369175735,0.278800719,6.267059792,7.934103145,0.079527955,0.331185535,6.653390595,1.615557639,0.120369977,5.751411419,0.486649776,8.37E-04
4052,0,1.369105519,0.027776213,6.157863324,7.854778417,0.64135924,0.061287018,6.439004557,1.609745669,0.054020184,5.748354749,0.474789228,1.34E-04
4053,0,1.370762944,0.376196384,6.266996092,7.937961977,0.002780561,0.244453092,6.678730212,1.615775996,0.42525054,5.751323778,0.482887046,0.075985949
4061,0,1.375010916,1.004383645,6.260579204,7.937131785,5.21E-04,0.038587419,6.705721661,1.622568332,1.222865763,5.751013241,0.483463993,0.207249465
4067,0,1.368857413,0.34728885,6.246391294,7.87931904,0.140356936,0.206649742,6.672673012,1.615832665,0.083519995,5.751363233,0.490472086,0.001429314
4072,0,1.369163838,0.172148533,6.271964363,7.933391695,0.266663408,0.511790418,6.621232899,1.615424639,0.049892838,5.752016649,0.474810053,3.80E-05
4074,0,1.369102598,0.136867151,6.253238523,7.890867909,0.296170843,0.261568174,6.611864209,1.615423597,0.074742837,5.751906098,0.479857716,4.13E-04
4075,0,1.369140161,0.453002999,6.268588769,7.928454841,0.05828699,0.226804687,6.661659775,1.615717294,0.417026916,5.751139026,0.483795297,0.00343383
4081,0,1.368762021,0.707342467,6.256321404,7.908304564,0.056400308,0.023611353,6.697156116,1.638673955,0.674576478,5.751077595,0.486847446,0.003460688
4090,0,1.369130811,0.188170639,6.267690565,7.918066243,0.357562885,0.591002416,6.632941041,1.615434473,0.056292583,5.75416537,0.480251632,2.08E-05
4091,0,1.369140006,0.022146503,6.257800463,7.928761613,0.187569103,0.2763142,6.563454232,1.615210083,0.049736227,5.752853709,0.472947754,5.83E-04
4094,0,1.369159358,0.039883442,6.265310788,7.928113656,0.254164074,0.098787928,6.591443737,1.615129573,0.049580408,5.75166299,0.474548373,1.05E-04
4098,0,1.368243665,0.508821335,6.231832333,7.885473317,0.042070372,0.073682967,6.683431826,1.617392298,0.421816541,5.751161891,0.48129007,0.001390893
4103,0,1.369126333,0.022449907,6.169005858,7.88433643,0.556246015,0.391244882,6.512480815,1.615154779,0.044332152,5.749480431,0.473545864,9.45E-05
4122,0,1.354112997,0.311129483,6.234979349,7.872071306,0.002841949,0.05675253,6.641927879,1.616728374,0.269563284,5.783394451,0.52437759,0.036627573
4132,0,1.368944814,0.155550977,6.223309773,7.874841889,0.187217718,0.019396021,6.617297832,1.625050503,0.248509738,5.751583512,0.805638536,0.001892729
4133,0,1.369146604,0.124983567,6.263531418,7.929229703,0.167625644,0.230713152,6.607940204,1.615405805,0.049105719,5.751462336,0.473174841,0.001322435
4138,0,1.368731855,0.180255544,6.189015997,7.786182602,0.239354858,0.063102945,6.640803496,1.616497629,0.192133816,5.75256409,0.617759407,5.01E-04
4144,0,1.369236109,0.281214197,6.285334566,7.948395297,0.183110802,0.32910247,6.643618117,1.615525629,0.218851684,5.751387298,0.481925706,4.87E-04
4146,0,1.360541489,0.367708923,6.184008032,7.830387324,0.010210687,0.128919625,6.662995725,1.616087935,0.283247051,5.751242774,0.514840945,0.013557136
4153,0,1.368770027,0.030948776,6.158901052,7.6799959,0.269128882,0.061722334,6.577954981,1.61442715,0.05254733,5.753286448,0.47550607,3.53E-04
4161,0,1.404788864,0.442998011,6.266042467,7.937245832,1.90E-04,0.238868766,6.669262851,1.615736779,0.312561238,5.751170336,0.478627358,0.573945722
4163,0,1.36913583,0.259887927,6.261362846,7.928457935,0.202413917,0.544815063,6.655068578,1.615473439,0.058345291,5.751848689,0.47961197,3.42E-04
4167,0,1.369058761,0.276460913,6.252575102,7.907917518,0.183627462,0.051340007,6.666954639,1.618065904,0.423240546,5.751908531,0.478177296,8.11E-04
4170,0,1.369124033,0.178328599,6.25732399,7.916904745,0.231600969,0.142659546,6.631407723,1.615662221,0.053859988,5.751969901,0.480096907,4.26E-04
4171,0,1.375794869,0.356554973,6.268073148,7.960566275,0.004056925,0.0986382,6.681497059,1.616704702,0.413554797,5.751396388,0.478299873,0.485982753
4174,0,1.369158303,0.068823807,6.266559879,7.935877744,0.348464643,0.136872346,6.602960734,1.615354621,0.078046932,5.751295329,0.473459143,5.56E-05
4175,0,1.369085073,0.099625907,6.211366265,7.864934334,0.318723359,0.23632095,6.595912641,1.615340044,0.094802968,5.771664031,0.477485277,2.14E-04
4178,0,1.369232985,0.14120965,6.265897872,7.941491452,0.111950645,0.368901411,6.60975605,1.615408503,0.199342155,5.751203044,0.473213638,0.001836929
4183,0,1.369139975,0.178477094,6.268700979,7.926000883,0.267142713,0.29281902,6.63443364,1.615511566,0.052858461,5.752319233,0.485229252,1.71E-04
4185,0,1.368994011,0.291573503,6.257703429,7.910205367,0.097671531,0.054413808,6.622180569,1.616015038,0.129937042,5.751078013,0.482140738,3.62E-04
4186,0,1.369201592,0.123642095,6.270851363,7.936980776,0.107715578,0.373218634,6.607708871,1.615402596,0.089525698,5.75159481,0.473151005,3.30E-04
4188,0,1.369136778,0.137468115,6.259946431,7.918311707,0.371726828,0.303090762,6.616764002,1.615438108,0.041912927,5.759835313,0.479837827,1.10E-05
4192,0,1.369479031,1.217106451,6.257557059,7.939090882,0.016061987,0.064759755,6.694136543,1.618130854,0.051240646,5.75098931,0.474017904,0.008598396
4194,0,1.369175081,0.256122947,6.27151165,7.937615017,0.188752486,0.516900139,6.655135885,1.61548062,0.050779515,5.751857331,0.481254052,2.19E-04
4195,0,1.369148899,0.275387646,6.267920525,7.931602374,0.378769747,0.116530154,6.619760821,1.61557874,0.067853236,5.751299541,0.481707546,2.69E-05
4198,0,1.36924028,0.40027495,6.272300442,7.945735637,0.110421996,0.542028971,6.686749011,1.615522809,0.117925182,5.751349482,0.483116147,0.001871082
4200,0,1.369177002,0.060463326,6.268911504,7.942360375,0.343105863,0.267852908,6.58108755,1.615281959,0.058463089,5.753917231,0.475959984,3.57E-04
4204,0,1.369203041,0.353927655,6.254622268,7.935043422,0.032757536,0.122362042,6.643474906,1.615879427,0.369548386,5.751148108,0.490989932,0.002461559
4209,0,1.369168346,0.124724,6.269014431,7.938080261,0.274656665,0.336716082,6.607969509,1.615403774,0.078092331,5.752290448,0.474553738,9.31E-05
4226,0,1.369178558,0.250517992,6.269845714,7.941816767,0.254473781,0.245016119,6.637916502,1.615561382,0.079922487,5.751614836,0.48838563,3.59E-04
4234,0,1.369215441,0.738989798,6.255510386,7.935769243,0.033453146,0.064269708,6.68787926,1.61796219,0.844899839,5.751053966,0.519010596,0.017856629
4237,0,1.369006159,0.196617549,6.23419419,7.858477633,0.314550378,0.162288421,6.641708423,1.61571489,0.202761223,5.753291538,0.47501951,2.30E-04
4238,0,1.368551955,0.081778902,5.930362521,7.805690016,0.158690564,0.195784983,6.557601012,1.615053585,0.089589945,5.745710076,0.517330436,0.004504042
4240,0,1.369104967,0.461701202,6.259431089,7.917623443,0.214452926,0.124687329,6.644417891,1.615879832,0.219051296,5.751131471,0.478698898,1.04E-04
4250,0,1.369142547,0.11777094,6.263995239,7.928310119,0.297336723,0.475402034,6.604041302,1.615394979,0.041699762,5.765103568,0.484324336,3.42E-06
4252,0,1.36917397,1.112202468,6.265780544,7.934691804,0.072351005,0.052564573,6.635535733,1.61662119,0.891489052,5.750982965,0.473573438,3.71E-04
4262,0,1.369203931,0.274794467,6.270324329,7.937120557,0.103941938,0.383402846,6.65415188,1.615528473,0.076085152,5.751438484,0.488022378,5.25E-04
4263,0,1.369162942,0.148925639,6.263446481,7.934074757,0.185936112,0.107294376,6.610414581,1.615453409,0.149509548,5.751209325,0.478765438,1.11E-04
4267,0,1.369338621,0.562502491,6.263697778,7.939366551,0.032362602,0.222613942,6.689453296,1.615891626,0.279087514,5.751134942,0.479163741,0.034503575
4269,0,1.369186507,0.283103792,6.264732507,7.939720033,0.116188526,0.338867515,6.664700363,1.615589533,0.151782779,5.751538235,0.483728635,9.60E-04
4287,0,1.36906997,0.218111699,6.259102912,7.925962102,0.072547725,0.218028984,6.632460278,1.615555888,0.070676844,5.751398009,0.482251061,0.001291191
4289,0,1.36940141,0.20781331,6.27499329,7.940125222,0.029593556,0.477985854,6.642207595,1.615467459,0.05333123,5.751800695,0.478891604,0.00100213
4290,0,1.369187131,1.507340787,6.266873013,7.932175208,0.198030787,0.309541028,6.678481425,1.615668323,0.642249167,5.750977952,0.486923151,5.91E-05
4304,0,1.369132235,0.089344476,6.218603375,7.920296422,0.369644863,0.552415371,6.578680216,1.615359044,0.090802378,5.746766181,0.473958221,2.38E-04
4314,0,1.36920877,0.170497832,6.262299944,7.933517188,0.043064922,0.119024062,6.613882943,1.615493836,0.150366762,5.751175553,0.47642887,0.013885849
4316,0,1.369179505,0.118243176,6.269451186,7.939354681,0.202327747,0.488526536,6.605425967,1.615397761,0.099804393,5.753553537,0.475824272,2.20E-04
4318,0,1.369161567,0.258210033,6.272296372,7.937737185,0.301340234,0.372009938,6.651082633,1.615525815,0.044068055,5.752038859,0.488458609,8.03E-05
4323,0,1.369083823,0.069174189,6.246563962,7.913760321,0.169756492,0.554918704,6.567817472,1.615343599,0.055535849,5.767088141,0.474863459,0.001181098
4336,0,1.369115452,0.122108672,6.252400258,7.90530886,0.379394115,0.124779594,6.607538279,1.615407131,0.057894667,5.753290039,0.504258788,7.07E-05
4338,0,1.369084369,0.124459258,6.240804646,7.878233286,0.408180596,0.230777158,6.608079838,1.61540659,0.068684425,5.75375291,0.476403101,0.001174444
4341,0,1.369722819,0.563335609,6.274383511,7.94474813,0.020782792,0.290303314,6.690226118,1.615742871,0.538663873,5.751131344,0.489747548,0.003939227
4343,0,1.369173771,0.215099926,6.26150967,7.925334902,0.248757017,0.368207645,6.632565293,1.615474269,0.059871467,5.751928507,0.485815062,2.73E-04
4350,0,1.369166882,0.154098694,6.267434806,7.935261721,0.251194058,0.262978928,6.613474908,1.615431008,0.057625077,5.75273407,0.478113402,5.22E-05
4355,0,1.369167605,0.114351057,6.267458782,7.936432383,0.274979686,0.263059155,6.605754448,1.615394677,0.032436995,5.751664941,0.476835119,6.07E-05
4360,0,1.369194721,0.099273232,6.186142306,8.084315599,0.962589594,0.02885159,6.597059919,1.614022195,0.119885829,5.75075933,0.692482202,2.56E-04
4362,0,1.369372921,0.342358427,6.263431954,7.938932763,0.031313753,0.307274469,6.674839789,1.615657347,0.299587734,5.751389963,0.480376577,0.02352938
4364,0,1.369166266,0.192259807,6.267184122,7.934699016,0.08226475,0.38096135,6.623499226,1.615445691,0.072448846,5.751380169,0.480487054,9.99E-04
4365,0,1.369245566,0.287883249,6.269561138,7.942425066,0.092776953,0.204159236,6.645407747,1.615656918,0.095802191,5.751283603,0.473641371,0.001303935
4369,0,1.369176348,0.084102871,6.263608512,7.939934703,0.272362085,0.253487586,6.592479795,1.615328685,0.051133341,5.752388666,0.480192671,1.63E-04
4375,0,1.369174164,0.09326986,6.266425747,7.934783186,0.186054703,0.08344157,6.605053282,1.615357377,0.04204367,5.751206972,0.474529049,3.58E-04
4380,0,1.36911314,0.126570662,6.166075756,7.896391504,0.340208384,0.304570292,6.609183348,1.615408896,0.045056306,5.752846996,0.482668626,4.15E-04
4381,0,1.369136418,0.150854406,6.261404163,7.92648551,0.209148492,0.224473374,6.611962912,1.615429567,0.066411352,5.751387367,0.4730447,2.69E-05
4387,0,1.36915346,0.272234963,6.261492767,7.932917422,0.488876937,0.224313372,6.654612476,1.615680504,0.073824052,5.757052217,0.49941469,8.86E-06
4393,0,1.369147972,0.047683928,6.25989666,7.929657856,0.058551402,0.019381758,6.604222763,1.612697895,0.042052527,5.751025699,0.511663893,0.001129439
4395,0,1.369164779,0.13089894,6.268110397,7.93743524,0.317968374,0.308387668,6.609481572,1.615409867,0.072360403,5.752054404,0.473701925,1.24E-04
4400,0,1.369151026,0.270175636,6.273271411,7.931121817,0.265736392,0.31145605,6.637158193,1.615512196,0.065191214,5.751448488,0.488665673,4.04E-05
4402,0,1.369163209,0.098399997,6.267321449,7.936148653,0.273372893,0.20931244,6.602018555,1.615368406,0.049170918,5.752178662,0.473862227,1.06E-04
4403,0,1.369149552,0.154789977,6.266375475,7.931206763,0.260074665,0.269677299,6.626069548,1.615487247,0.171514315,5.75293862,0.475466355,1.84E-04
4409,0,1.369213921,0.103868698,6.185473382,7.937858224,0.073691011,0.649211536,6.589748533,1.615381908,0.065333017,5.748363008,0.481054649,7.00E-04
4410,0,1.369224953,0.2839292,6.265017879,7.936572542,0.06416158,0.341649072,6.660750843,1.615574414,0.290937413,5.751662397,0.473077544,9.10E-04
4414,0,1.368511376,0.374857,6.216213017,7.87639641,0.072765171,0.078237002,6.676299644,1.617061198,0.245746268,5.751327818,0.475904461,9.24E-04
4415,0,1.369171237,0.20526794,6.270431343,7.935773642,0.208589506,0.490835437,6.640974056,1.615462281,0.057412897,5.752332364,0.478827866,9.04E-05
4418,0,1.369021222,0.007608315,3.914790236,7.307059419,0.969198448,0.363642484,5.925418047,1.613501264,0.047785969,5.750134565,0.47356303,3.13E-05
4421,0,1.369172658,0.053742718,6.266841442,7.938733889,0.296012816,0.184663233,6.595268893,1.615311134,0.090262735,5.751630661,0.473613946,2.86E-04
4427,0,1.369141269,0.065314955,6.259724364,7.913575545,0.424793661,0.201501259,6.569448564,1.615146578,0.045408382,5.729134929,0.484136902,1.88E-05
4428,0,1.369155592,0.277713997,6.263591827,7.934638467,0.302214896,0.152509075,6.635130964,1.6156769,0.265988357,5.727637238,0.474632894,2.79E-05
4429,0,1.369179749,0.194691163,6.271377236,7.940952725,0.204817931,0.655375999,6.646735499,1.615443237,0.051163339,5.752720041,0.477150794,3.08E-04
4436,0,1.364590751,0.592839417,6.235220648,7.908060706,0.004793963,0.025263799,6.690244339,1.632237073,0.091099806,5.751149758,0.593198969,0.048929526
4438,0,1.369010356,0.15505615,6.198407925,7.817654127,0.416374765,0.059393489,6.625567002,1.616058768,0.095221174,5.745869468,0.479637821,0.001938461
4439,0,1.369411838,0.337838382,6.26875587,7.939391624,0.026830674,0.451305162,6.655389344,1.615501785,0.054458315,5.751263682,0.483407513,0.002849319
4442,0,1.369160477,0.199137757,6.268084846,7.926247408,0.332369509,0.475952738,6.635075879,1.615454277,0.051204308,5.752443229,0.48738552,2.13E-05
4462,0,1.36917129,0.227254309,6.265556187,7.937773633,0.229402183,0.2878898,6.629688248,1.615494591,0.242995231,5.751473881,0.47309375,3.95E-04
4463,0,1.369186203,0.306637573,6.256908398,7.941680354,0.127917449,0.402918979,6.646651335,1.615500051,0.147230897,5.751346175,0.476017218,9.54E-05
4468,0,1.369156775,0.137296484,6.265345597,7.935015104,0.373643009,0.447004041,6.614291182,1.615416061,0.041982083,5.76946979,0.478817488,7.11E-05
